mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.10200080871582032,0.016321307454799736,1.9665950298309327,0.4758316613735048,37,2,"{'n_neighbors': 37, 'p': 2}",-586089.9736621326,-653616.4872473297,-571348.919768047,-571402.7864678652,-604914.3426955249,-597474.50196818,30656.684818515416,84,-563931.987322524,-556391.144138156,-564770.8070984811,-575476.7569383032,-560794.4214956097,-564273.0233986148,6326.332765851469
0.11139793395996093,0.006159176397272169,2.0160407066345214,0.10967929243492931,38,1,"{'n_neighbors': 38, 'p': 1}",-464785.7365322321,-514226.8648218863,-481426.2698637909,-450095.47546606726,-474547.300381729,-477016.3294131411,21375.16036898875,36,-453816.9546783559,-447841.39711098414,-450538.80978603556,-463617.4866264172,-452675.6093383825,-453698.05150803505,5361.64019692682
0.11758770942687988,0.019636347062824924,2.4504241943359375,0.3123792741233874,38,2,"{'n_neighbors': 38, 'p': 2}",-589127.1989072758,-653044.8026660004,-571990.7606210861,-573745.8779767961,-607286.5414998893,-599039.0363342096,29847.082733380204,85,-566945.702178994,-560500.3448688866,-568022.6445408933,-579035.5103495768,-563890.0360729463,-567678.8476022594,6253.246862241612
0.11860146522521972,0.0046288192891383445,2.7482552528381348,0.23256171745474552,39,1,"{'n_neighbors': 39, 'p': 1}",-464658.1657449932,-515076.1238785684,-481388.6462559318,-452218.61575433315,-476256.9942914302,-477919.7091850514,21127.29057897801,37,-456110.84310562967,-450138.4176073751,-453117.64259991655,-465073.46413842915,-454810.3251386143,-455850.1385179929,5026.115875099542
0.11620187759399414,0.0035427708428941414,2.5791364669799806,0.09941849560948397,39,2,"{'n_neighbors': 39, 'p': 2}",-591726.7748429262,-654750.2317940826,-574234.8988216723,-575241.1495137598,-609510.133296232,-601092.6376537345,29756.843254065698,86,-570070.0463822524,-563616.170697915,-570125.5275054097,-581591.4070812347,-566389.1385296957,-570358.4580393014,6124.222694503645
0.11479363441467286,0.008913743299328631,2.4956309318542482,0.12995284713550956,40,1,"{'n_neighbors': 40, 'p': 1}",-465604.29485133523,-518201.43253265845,-481879.3815424392,-453830.8680741599,-478563.1744511153,-479615.8302903416,21708.375576433475,38,-458321.98805712466,-451734.4964393413,-454702.18575375853,-467596.7723701371,-457242.26200010144,-457919.5409240926,5345.570661145711
0.11399903297424316,0.006416840248408651,2.608814334869385,0.10570458149157969,40,2,"{'n_neighbors': 40, 'p': 2}",-594130.7714631127,-656735.0009875015,-577487.7226528825,-577818.9021482475,-610267.4638175694,-603287.9722138627,29337.617220156106,87,-573318.9655528339,-566177.2456728512,-572795.1302591463,-584152.799505913,-569226.7437736987,-573134.1769528887,6086.477952613038
0.11080212593078613,0.005980887867915756,2.436667060852051,0.17195883226037081,41,1,"{'n_neighbors': 41, 'p': 1}",-467711.2453625274,-521197.8132197271,-484612.1174792497,-454906.5305528423,-480120.2690805768,-481709.5951389846,22291.82822525288,39,-460490.6517038892,-454353.6462329589,-456492.3737049314,-469487.9952017941,-459752.08515003975,-460115.3503987227,5185.411812626579
0.12399940490722657,0.007135833074201566,2.6681200504302978,0.15931266340244546,41,2,"{'n_neighbors': 41, 'p': 2}",-595721.2644131515,-658102.7988343003,-580289.809849087,-579507.5219362612,-611911.0085039461,-605106.4807073491,29031.594723982063,88,-575429.8091106672,-568554.0047864888,-574402.9256987957,-586396.0637995079,-571833.4156214898,-575323.24380339,6024.403403689202
0.11360158920288085,0.008957617517342588,2.5192405223846435,0.32874893546039496,42,1,"{'n_neighbors': 42, 'p': 1}",-469969.5393633296,-522969.7375890997,-485496.22347825574,-454259.1050521174,-480721.92610540934,-482683.30631764233,22822.493937477186,40,-462780.95102034905,-456561.5396539823,-458291.21998914954,-470960.18661672715,-461642.0809371157,-462047.19564346474,4986.856679685448
0.11498036384582519,0.012433705812879852,2.6251744270324706,0.12862165028636804,42,2,"{'n_neighbors': 42, 'p': 2}",-597528.7585630398,-659737.2717567929,-583833.6513229045,-581699.7309903491,-614159.9290953616,-607391.8683456896,28629.370759223202,89,-578495.5738325437,-571766.3390929647,-576875.6864026929,-589195.4556132728,-574275.6054511921,-578121.7320785333,5991.718458701552
0.11880006790161132,0.007195077178996842,2.5678076267242433,0.17606096611527705,43,1,"{'n_neighbors': 43, 'p': 1}",-471512.4804550416,-524136.829910659,-487760.9102059489,-454710.20290978113,-480389.5887880894,-483702.002453904,23028.378037794966,41,-464961.19560058357,-458197.15387308865,-460632.0374720015,-472893.7606517304,-463789.3259713929,-464094.6947137594,5000.772307908469
0.11580157279968262,0.009473178286804291,2.5860251426696776,0.04465653518345291,43,2,"{'n_neighbors': 43, 'p': 2}",-601648.8675619265,-661936.0789058948,-585705.9835084826,-584544.7086748843,-616944.7484844459,-610156.0774271267,28472.360385293396,90,-582211.6783397958,-574678.8443424497,-579371.3000215349,-590690.302947801,-576813.9504719465,-580753.2152247055,5571.324889303335
0.11139855384826661,0.007229855372380797,2.5781222343444825,0.28292151209542615,44,1,"{'n_neighbors': 44, 'p': 1}",-472921.011245441,-524742.561034676,-490440.87375225045,-457122.4899750295,-480908.85775236296,-485227.1587519521,22577.02920539118,42,-466870.1312122625,-460709.6692770673,-462359.38511151535,-475392.28354713373,-465261.2934862833,-466118.5525268524,5112.518132698723
0.11659679412841797,0.00350044448078253,2.7108104705810545,0.13538801354576266,44,2,"{'n_neighbors': 44, 'p': 2}",-605143.9653546197,-665099.3271779554,-588893.4873052393,-586298.347353253,-618700.5896520641,-612827.1433686264,28644.394587497984,91,-584970.5833493435,-577317.6102249325,-582035.9346932349,-593378.4416523108,-578668.2292337328,-583274.159830711,5713.189043716976
0.11470170021057129,0.006387378452123931,2.489931106567383,0.25095782605122413,45,1,"{'n_neighbors': 45, 'p': 1}",-473454.91656838474,-526927.6459279857,-492246.5522438808,-458587.65547544457,-483118.7271360599,-486867.09947035107,22923.567753036466,43,-468601.2195548746,-462369.68514608213,-464282.0131121253,-476811.2027217713,-467083.59162912756,-467829.5424327962,4984.318521143893
0.11540780067443848,0.011057669833810829,2.6319032192230223,0.09264741020681663,45,2,"{'n_neighbors': 45, 'p': 2}",-606703.6981708483,-666026.6693119691,-591188.0193162526,-586977.9743887386,-621213.8521675464,-614422.0426710709,28501.704278672845,92,-587345.2156059596,-580290.8174106654,-584945.5559372053,-596106.8500921439,-581524.4059419186,-586042.5689975785,5615.808463729311
0.11099586486816407,0.00964481386611594,2.343166399002075,0.21666802322958026,46,1,"{'n_neighbors': 46, 'p': 1}",-474809.06082653883,-529423.0840340322,-493117.34845491074,-459296.63097598834,-483634.58386300266,-488056.1416308946,23490.357657309407,44,-470308.6480768343,-464283.983385815,-466050.70392753306,-478294.804005807,-469320.62902192783,-469651.75368358346,4837.8505552173665
0.11480269432067872,0.010187513664845237,2.6884117126464844,0.220541688618182,46,2,"{'n_neighbors': 46, 'p': 2}",-607543.2889190916,-668536.0549592744,-593787.2569816243,-588847.6631017443,-624062.7700055528,-616555.4067934575,28725.160612459535,93,-589894.7786291174,-582728.554173649,-587709.2025760347,-598820.0936809808,-583138.903687646,-588458.3065494857,5850.082913121381
0.1106102466583252,0.0443938900847164,1.5121033668518067,0.5900553954993883,47,1,"{'n_neighbors': 47, 'p': 1}",-477245.71995935775,-530837.4753834323,-494900.4280431312,-460671.06161966716,-483316.2569358366,-489394.18838828505,23483.65073566776,45,-472306.1216648636,-466323.589566721,-467573.2167056055,-480229.27723265236,-470641.62295949267,-471414.76562586694,4894.18944890697
0.11639361381530762,0.008936923747158116,3.255224609375,0.799559114931982,47,2,"{'n_neighbors': 47, 'p': 2}",-610140.5688682909,-671335.1026248514,-595997.5217321744,-589915.4683627549,-626265.8704189173,-618730.9064013979,29137.286386591924,94,-592816.6385483546,-585171.2533437865,-590937.7567788042,-601655.1793780067,-585934.3058508639,-591303.0267799632,5933.183227568322
0.11280903816223145,0.005664603879638501,2.6135951042175294,0.2279940966939546,48,1,"{'n_neighbors': 48, 'p': 1}",-480844.42139842943,-531963.4893957624,-497182.3191818149,-462544.5250098071,-484973.17960315885,-491501.5869177946,23083.08031657828,46,-474606.2960751648,-468334.8351148073,-469620.1911093001,-482749.7848275169,-472326.3696286265,-473527.4953510831,5096.820262827058
0.08560247421264648,0.027227562376690842,1.253406047821045,0.5914018346157476,48,2,"{'n_neighbors': 48, 'p': 2}",-611643.8738592376,-675003.4924052431,-598835.1638750583,-592144.8191312706,-628745.9981564634,-621274.6694854546,29622.420503889774,96,-594997.3846797083,-587372.49938354,-593834.3560615432,-604240.3455041023,-588639.7591798472,-593816.8689617482,5972.857797443472
0.10389881134033203,0.023811266501891134,2.4835864543914794,1.0068445296127573,49,1,"{'n_neighbors': 49, 'p': 1}",-483023.9610305076,-534257.3207615237,-500205.937954734,-463583.5816873812,-486821.71688428393,-493578.5036636861,23475.250490267343,47,-476521.88248583843,-469992.66710733785,-471977.8391121142,-485064.0221319734,-474152.0539114775,-475541.69294974825,5235.634884400571
0.07519278526306153,0.009259480292242498,1.44659423828125,0.03752774115439661,49,2,"{'n_neighbors': 49, 'p': 2}",-612639.2529608241,-677357.7206691435,-600699.8850393062,-594426.7042264158,-629275.368811759,-622879.7863414898,29715.797923947586,97,-597011.7699583861,-590021.023585979,-596722.8862321308,-607213.0843410889,-591667.3512441022,-596527.2230723373,6006.824231739215
0.13299174308776857,0.05281225652896513,2.3023056507110597,0.29579043105477565,50,1,"{'n_neighbors': 50, 'p': 1}",-484467.2842291739,-535487.3164198354,-502205.29107499414,-465882.07555684814,-488936.95476973354,-495395.784410117,23177.17811429672,48,-477794.7981847919,-472586.5625800527,-473492.0723300504,-487312.7139375471,-476058.64835187997,-477448.95907686435,5265.853795379048
0.11660227775573731,0.012195546047894917,2.7274147033691407,0.24227763072915978,50,2,"{'n_neighbors': 50, 'p': 2}",-613461.5532585796,-680212.775340146,-601811.1488689687,-596966.845918007,-631693.5261837312,-624829.1699138865,30165.623602732347,98,-600010.1946300396,-592865.8407026911,-600207.1636676668,-609747.0373520191,-594508.6172834947,-599467.7707271823,5910.717907016544
